guess	qty	min	max 	ave 	lw/max	p2
proas	113	1	0448	28.04	07.1	4,015
maneh	113	1	0419	28.04	07.6	4,052
sawed	113	1	0475	28.04	06.7	4,054
terms	113	1	0439	28.04	07.2	4,067
garis	113	1	0466	28.04	06.8	4,074
hiper	113	1	0467	28.04	06.8	4,089
coats	113	1	0488	28.04	06.5	4,098
pedro	113	1	0497	28.04	06.4	4,123
refan	113	1	0410	28.04	07.7	4,127
volet	113	1	0453	28.04	07.0	4,174
grues	113	1	0459	28.04	06.9	4,176
geans	113	1	0428	28.04	07.4	4,189
shard	113	1	0473	28.04	06.7	4,205
homer	113	1	0464	28.04	06.8	4,210
copes	113	1	0415	28.04	07.6	4,220
ragis	113	1	0466	28.04	06.8	4,222
dalek	113	1	0499	28.04	06.4	4,222
goras	113	1	0458	28.04	06.9	4,234
loath	113	1	0500	28.04	06.3	4,240
genoa	113	1	0360	28.04	08.8	4,281
abort	113	1	0478	28.04	06.6	4,301
drave	113	1	0536	28.04	05.9	4,306
genas	113	1	0428	28.04	07.4	4,308
douce	113	1	0445	28.04	07.1	4,314
rohan	113	1	0442	28.04	07.2	4,324
bacne	113	1	0455	28.04	07.0	4,324
scran	113	1	0510	28.04	06.2	4,344
salic	113	1	0541	28.04	05.9	4,363
hable	113	1	0442	28.04	07.2	4,376
voile	113	1	0446	28.04	07.1	4,407
agent	113	1	0449	28.04	07.1	4,445
meaty	113	1	0503	28.04	06.3	4,451
meils	113	1	0453	28.04	07.0	4,476
sevir	113	1	0480	28.04	06.6	4,491
meare	113	1	0546	28.04	05.8	4,515
nused	113	1	0497	28.04	06.4	4,528
weros	113	1	0441	28.04	07.2	4,534
lemur	113	1	0426	28.04	07.4	4,544
sowar	113	1	0505	28.04	06.3	4,544
legit	113	1	0461	28.04	06.9	4,566
goary	113	1	0493	28.04	06.4	4,605
lacis	113	1	0541	28.04	05.9	4,626
routs	113	1	0557	28.04	05.7	4,626
honey	113	1	0429	28.04	07.4	4,646
ample	113	1	0459	28.04	06.9	4,646
loins	113	1	0572	28.04	05.5	4,655
dimes	113	1	0511	28.04	06.2	4,665
orang	113	1	0495	28.04	06.4	4,681
disme	113	1	0511	28.04	06.2	4,683
taste	113	1	0464	28.04	06.8	4,720
niced	113	1	0530	28.04	06.0	4,755
boats	113	1	0532	28.04	06.0	4,789
meany	113	1	0526	28.04	06.0	4,791
pilao	113	1	0444	28.04	07.1	4,810
pease	113	1	0524	28.04	06.1	4,874
preak	113	1	0447	28.04	07.1	4,887
frais	113	1	0496	28.04	06.4	4,895
sandy	113	1	0566	28.04	05.6	4,898
cargo	113	1	0535	28.04	05.9	4,921
grans	113	1	0546	28.04	05.8	4,928
regma	113	1	0449	28.04	07.1	4,935
menil	113	1	0516	28.04	06.1	4,937
mange	113	1	0475	28.04	06.7	4,957
clour	113	1	0578	28.04	05.5	4,961
pruta	113	1	0541	28.04	05.9	4,968
draft	113	1	0581	28.04	05.5	4,970
flora	113	1	0479	28.04	06.6	5,001
retch	113	1	0503	28.04	06.3	5,011
rewon	113	1	0461	28.04	06.9	5,019
botas	113	1	0532	28.04	06.0	5,063
phies	113	1	0530	28.04	06.0	5,076
dulia	113	1	0463	28.04	06.8	5,076
venal	113	1	0463	28.04	06.8	5,100
cerne	113	1	0608	28.04	05.2	5,100
antsy	113	1	0583	28.04	05.4	5,114
tarot	113	1	0552	28.04	05.7	5,123
trifa	113	1	0537	28.04	05.9	5,140
basil	113	1	0574	28.04	05.5	5,166
clans	113	1	0606	28.04	05.2	5,178
galis	113	1	0583	28.04	05.4	5,178
glent	113	1	0511	28.04	06.2	5,194
raspy	113	1	0567	28.04	05.6	5,195
shake	113	1	0486	28.04	06.5	5,199
monal	113	1	0550	28.04	05.8	5,199
inapt	113	1	0580	28.04	05.5	5,216
pians	113	1	0580	28.04	05.5	5,228
forge	113	1	0546	28.04	05.8	5,246
minor	113	1	0611	28.04	05.2	5,265
demur	113	1	0576	28.04	05.5	5,267
drive	113	1	0614	28.04	05.2	5,278
aloft	113	1	0541	28.04	05.9	5,310
chode	113	1	0546	28.04	05.8	5,347
genua	113	1	0471	28.04	06.7	5,354
marcs	113	1	0609	28.04	05.2	5,377
canty	113	1	0616	28.04	05.1	5,379
gimel	113	1	0548	28.04	05.8	5,381
unget	113	1	0536	28.04	05.9	5,414
peter	113	1	0635	28.04	05.0	5,418
algos	113	1	0533	28.04	05.9	5,456
fleur	113	1	0477	28.04	06.6	5,467
borts	113	1	0617	28.04	05.1	5,469
gains	113	1	0607	28.04	05.2	5,477
loamy	113	1	0596	28.04	05.3	5,483
sohur	113	1	0634	28.04	05.0	5,519
glias	113	1	0583	28.04	05.4	5,527
tilak	113	1	0603	28.04	05.3	5,573
guide	113	1	0548	28.04	05.8	5,623
marsh	113	1	0627	28.04	05.1	5,626
titar	113	1	0590	28.04	05.4	5,669
croak	113	1	0573	28.04	05.5	5,687
polts	113	1	0653	28.04	04.9	5,709
rugas	113	1	0564	28.04	05.6	5,716
melty	113	1	0573	28.04	05.5	5,719
along	113	1	0579	28.04	05.5	5,729
clout	113	1	0670	28.04	04.7	5,753
takin	113	1	0647	28.04	04.9	5,811
pesty	113	1	0567	28.04	05.6	5,817
pocan	113	1	0600	28.04	05.3	5,891
lubra	113	1	0568	28.04	05.6	5,913
dobla	113	1	0596	28.04	05.3	5,928
balut	113	1	0670	28.04	04.7	5,931
spect	113	1	0590	28.04	05.4	5,990
felid	113	1	0614	28.04	05.2	5,998
wrapt	113	1	0661	28.04	04.8	6,051
plout	113	1	0683	28.04	04.6	6,054
cloam	113	1	0627	28.04	05.1	6,062
glans	113	1	0665	28.04	04.8	6,105
dwine	113	1	0656	28.04	04.8	6,162
pinge	113	1	0598	28.04	05.3	6,175
masut	113	1	0699	28.04	04.5	6,198
chola	113	1	0612	28.04	05.2	6,217
until	113	1	0699	28.04	04.5	6,282
cered	113	1	0727	28.04	04.4	6,292
sleep	113	1	0682	28.04	04.7	6,328
bacon	113	1	0650	28.04	04.9	6,382
creed	113	1	0727	28.04	04.4	6,414
slank	113	1	0705	28.04	04.5	6,419
wrath	113	1	0686	28.04	04.6	6,506
splay	113	1	0691	28.04	04.6	6,560
sworn	113	1	0673	28.04	04.7	6,630
cubed	113	1	0670	28.04	04.7	6,675
crepe	113	1	0711	28.04	04.5	6,705
vined	113	1	0687	28.04	04.6	6,749
potsy	113	1	0757	28.04	04.2	6,780
chals	113	1	0729	28.04	04.4	6,922
fruit	113	1	0747	28.04	04.2	6,977
sugan	113	1	0716	28.04	04.4	7,097
cavil	113	1	0745	28.04	04.3	7,387
situp	113	1	0843	28.04	03.8	7,580
musit	113	1	0842	28.04	03.8	7,937
palmy	113	1	0837	28.04	03.8	8,249
murth	113	1	0815	28.04	03.9	8,391
royet	112	1	0297	28.29	10.7	2,671
raike	112	1	0313	28.29	10.1	2,728
taker	112	1	0382	28.29	08.3	2,947
aside	112	1	0302	28.29	10.5	2,955
nelia	112	1	0321	28.29	09.9	3,245
sorda	112	1	0376	28.29	08.4	3,246
dorsa	112	1	0376	28.29	08.4	3,250
seric	112	1	0369	28.29	08.6	3,265
ranke	112	1	0411	28.29	07.7	3,349
ulnae	112	1	0377	28.29	08.4	3,359
enrol	112	1	0347	28.29	09.1	3,378
uster	112	1	0401	28.29	07.9	3,404
strad	112	1	0436	28.29	07.3	3,410
almes	112	1	0371	28.29	08.5	3,439
rueda	112	1	0332	28.29	09.5	3,442
airns	112	1	0413	28.29	07.7	3,488
istle	112	1	0390	28.29	08.1	3,511
urial	112	1	0339	28.29	09.4	3,538
douar	112	1	0389	28.29	08.1	3,553
lenos	112	1	0412	28.29	07.7	3,559
cosed	112	1	0405	28.29	07.8	3,614
kiter	112	1	0434	28.29	07.3	3,674
diary	112	1	0403	28.29	07.9	3,708
loans	112	1	0450	28.29	07.0	3,712
rends	112	1	0418	28.29	07.6	3,740
codes	112	1	0405	28.29	07.8	3,752
froes	112	1	0415	28.29	07.6	3,754
perls	112	1	0407	28.29	07.8	3,759
doris	112	1	0451	28.29	07.0	3,814
auris	112	1	0362	28.29	08.8	3,816
agone	112	1	0385	28.29	08.2	3,818
lyart	112	1	0429	28.29	07.4	3,832
botes	112	1	0409	28.29	07.8	3,865
lunes	112	1	0407	28.29	07.8	3,897
erics	112	1	0411	28.29	07.7	3,925
dalts	112	1	0492	28.29	06.4	3,929
sargo	112	1	0458	28.29	06.9	3,937
elate	112	1	0444	28.29	07.1	3,953
volae	112	1	0371	28.29	08.5	3,953
tirls	112	1	0473	28.29	06.7	3,958
means	112	1	0428	28.29	07.4	3,973
aidos	112	1	0410	28.29	07.7	4,041
nails	112	1	0511	28.29	06.2	4,047
cides	112	1	0472	28.29	06.7	4,049
tatie	112	1	0399	28.29	07.9	4,062
gairs	112	1	0466	28.29	06.8	4,080
ditas	112	1	0476	28.29	06.7	4,090
stake	112	1	0400	28.29	07.9	4,099
celts	112	1	0436	28.29	07.3	4,137
beans	112	1	0421	28.29	07.5	4,157
liens	112	1	0484	28.29	06.6	4,173
payed	112	1	0427	28.29	07.4	4,175
patee	112	1	0506	28.29	06.3	4,247
payor	112	1	0471	28.29	06.7	4,254
atrip	112	1	0474	28.29	06.7	4,273
rabis	112	1	0455	28.29	07.0	4,299
spard	112	1	0500	28.29	06.3	4,300
pelon	112	1	0450	28.29	07.0	4,307
armil	112	1	0457	28.29	06.9	4,308
loupe	112	1	0482	28.29	06.6	4,309
serow	112	1	0441	28.29	07.2	4,313
leish	112	1	0469	28.29	06.8	4,329
troak	112	1	0466	28.29	06.8	4,333
sayon	112	1	0498	28.29	06.4	4,344
riche	112	1	0467	28.29	06.8	4,364
navel	112	1	0463	28.29	06.8	4,365
dirke	112	1	0528	28.29	06.0	4,408
sudor	112	1	0536	28.29	05.9	4,444
torte	112	1	0499	28.29	06.4	4,452
noble	112	1	0447	28.29	07.1	4,477
decay	112	1	0401	28.29	07.9	4,519
mailo	112	1	0404	28.29	07.8	4,519
faery	112	1	0434	28.29	07.3	4,525
intro	112	1	0508	28.29	06.2	4,533
seamy	112	1	0502	28.29	06.3	4,540
lotah	112	1	0500	28.29	06.3	4,546
lowse	112	1	0460	28.29	06.9	4,599
talus	112	1	0572	28.29	05.5	4,601
spide	112	1	0531	28.29	06.0	4,615
trins	112	1	0562	28.29	05.6	4,615
derig	112	1	0535	28.29	05.9	4,615
matlo	112	1	0514	28.29	06.2	4,678
festa	112	1	0433	28.29	07.3	4,688
cower	112	1	0514	28.29	06.2	4,697
melts	112	1	0459	28.29	06.9	4,711
lowen	112	1	0460	28.29	06.9	4,718
tetra	112	1	0458	28.29	06.9	4,728
mails	112	1	0560	28.29	05.7	4,828
tronc	112	1	0581	28.29	05.5	4,858
faced	112	1	0513	28.29	06.2	4,883
togas	112	1	0527	28.29	06.0	4,886
verst	112	1	0523	28.29	06.1	4,895
decry	112	1	0467	28.29	06.8	4,913
entre	112	1	0548	28.29	05.8	4,919
aborn	112	1	0490	28.29	06.5	4,919
bides	112	1	0534	28.29	05.9	4,927
gaits	112	1	0582	28.29	05.4	4,934
tepoy	112	1	0527	28.29	06.0	4,934
broil	112	1	0551	28.29	05.8	4,938
corni	112	1	0583	28.29	05.4	4,954
aleph	112	1	0505	28.29	06.3	4,964
cando	112	1	0549	28.29	05.8	4,976
crons	112	1	0563	28.29	05.6	4,983
giros	112	1	0538	28.29	05.9	5,008
towed	112	1	0553	28.29	05.7	5,022
coarb	112	1	0565	28.29	05.6	5,034
hawse	112	1	0473	28.29	06.7	5,036
ouped	112	1	0470	28.29	06.7	5,056
mutes	112	1	0523	28.29	06.1	5,058
gamed	112	1	0541	28.29	05.9	5,062
frati	112	1	0537	28.29	05.9	5,083
sente	112	1	0587	28.29	05.4	5,087
brios	112	1	0537	28.29	05.9	5,100
drove	112	1	0600	28.29	05.3	5,157
manos	112	1	0557	28.29	05.7	5,159
luges	112	1	0505	28.29	06.3	5,178
fleas	112	1	0496	28.29	06.4	5,201
doily	112	1	0605	28.29	05.2	5,210
orach	112	1	0540	28.29	05.9	5,222
guise	112	1	0552	28.29	05.7	5,227
belah	112	1	0475	28.29	06.7	5,236
nitry	112	1	0568	28.29	05.6	5,240
dicot	112	1	0624	28.29	05.1	5,265
graip	112	1	0556	28.29	05.7	5,301
mince	112	1	0504	28.29	06.3	5,309
third	112	1	0608	28.29	05.2	5,316
tunas	112	1	0598	28.29	05.3	5,320
urged	112	1	0584	28.29	05.4	5,326
bason	112	1	0556	28.29	05.7	5,338
viral	112	1	0534	28.29	05.9	5,351
conge	112	1	0530	28.29	06.0	5,352
clept	112	1	0541	28.29	05.9	5,398
shrew	112	1	0574	28.29	05.5	5,410
basin	112	1	0593	28.29	05.3	5,488
badge	112	1	0563	28.29	05.6	5,495
trips	112	1	0639	28.29	05.0	5,505
piety	112	1	0572	28.29	05.5	5,510
cauls	112	1	0648	28.29	04.9	5,541
coins	112	1	0642	28.29	04.9	5,569
topis	112	1	0633	28.29	05.0	5,591
ranch	112	1	0627	28.29	05.1	5,604
snark	112	1	0590	28.29	05.4	5,617
dwile	112	1	0619	28.29	05.1	5,629
girts	112	1	0630	28.29	05.0	5,635
adbot	112	1	0541	28.29	05.9	5,641
dolma	112	1	0568	28.29	05.6	5,651
meith	112	1	0543	28.29	05.8	5,695
greet	112	1	0660	28.29	04.8	5,701
bursa	112	1	0570	28.29	05.6	5,754
proud	112	1	0669	28.29	04.7	5,769
denet	112	1	0676	28.29	04.7	5,821
blats	112	1	0648	28.29	04.9	5,836
boils	112	1	0639	28.29	05.0	5,860
snive	112	1	0544	28.29	05.8	5,888
fiord	112	1	0657	28.29	04.8	5,899
plots	112	1	0653	28.29	04.9	5,900
clint	112	1	0696	28.29	04.6	5,901
nowed	112	1	0582	28.29	05.4	5,912
prese	112	1	0641	28.29	04.9	5,917
budes	112	1	0612	28.29	05.2	6,040
pical	112	1	0636	28.29	05.0	6,049
pensy	112	1	0609	28.29	05.2	6,056
dogan	112	1	0616	28.29	05.1	6,073
foist	112	1	0694	28.29	04.6	6,161
field	112	1	0614	28.29	05.2	6,168
stoun	112	1	0691	28.29	04.6	6,175
anglo	112	1	0579	28.29	05.5	6,219
chiro	112	1	0651	28.29	04.9	6,220
virge	112	1	0610	28.29	05.2	6,231
latch	112	1	0710	28.29	04.5	6,294
amnio	112	1	0534	28.29	05.9	6,322
permy	112	1	0532	28.29	06.0	6,385
freet	112	1	0708	28.29	04.5	6,491
thaim	112	1	0661	28.29	04.8	6,499
blaud	112	1	0713	28.29	04.4	6,645
salat	112	1	0761	28.29	04.2	6,748
focal	112	1	0645	28.29	04.9	6,800
gebur	112	1	0596	28.29	05.3	6,875
tulip	112	1	0758	28.29	04.2	6,917
preed	112	1	0771	28.29	04.1	7,009
guans	112	1	0716	28.29	04.4	7,207
picon	112	1	0764	28.29	04.2	7,315
gamin	112	1	0730	28.29	04.3	7,456
anvil	112	1	0703	28.29	04.5	7,591
bidon	112	1	0791	28.29	04.0	7,622
thous	112	1	0803	28.29	04.0	7,699
pursy	112	1	0772	28.29	04.1	7,805
swapt	112	1	0784	28.29	04.0	7,846
worth	112	1	0793	28.29	04.0	7,852
frith	112	1	0794	28.29	04.0	7,873
flits	112	1	0809	28.29	03.9	7,908
shaft	112	1	0817	28.29	03.9	8,242
bluid	112	1	0852	28.29	03.7	8,310
mouth	112	1	0882	28.29	03.6	8,890
aeons	111	1	0305	28.54	10.4	2,723
acies	111	1	0288	28.54	11.0	2,791
ahole	111	1	0342	28.54	09.3	2,996
hayer	111	1	0288	28.54	11.0	3,075
sayed	111	1	0347	28.54	09.1	3,084
yeard	111	1	0350	28.54	09.1	3,129
acnes	111	1	0342	28.54	09.3	3,250
lames	111	1	0371	28.54	08.5	3,328
lawer	111	1	0410	28.54	07.7	3,336
darts	111	1	0436	28.54	07.3	3,337
naris	111	1	0413	28.54	07.7	3,339
raphe	111	1	0393	28.54	08.1	3,398
soree	111	1	0471	28.54	06.7	3,401
roils	111	1	0396	28.54	08.0	3,435
loirs	111	1	0396	28.54	08.0	3,452
rimes	111	1	0396	28.54	08.0	3,457
hades	111	1	0389	28.54	08.1	3,480
escar	111	1	0361	28.54	08.8	3,508
idler	111	1	0406	28.54	07.8	3,531
toads	111	1	0425	28.54	07.5	3,550
aspen	111	1	0363	28.54	08.7	3,563
aspie	111	1	0351	28.54	09.0	3,573
noria	111	1	0412	28.54	07.7	3,671
ables	111	1	0391	28.54	08.1	3,753
tyred	111	1	0429	28.54	07.4	3,793
lomes	111	1	0386	28.54	08.2	3,813
delts	111	1	0440	28.54	07.2	3,814
nosey	111	1	0363	28.54	08.7	3,826
hayle	111	1	0417	28.54	07.6	3,841
fayre	111	1	0361	28.54	08.8	3,850
lenti	111	1	0428	28.54	07.4	3,875
hairs	111	1	0443	28.54	07.2	3,877
laids	111	1	0467	28.54	06.8	3,898
riyal	111	1	0382	28.54	08.3	3,914
noias	111	1	0417	28.54	07.6	3,921
poake	111	1	0395	28.54	08.0	3,925
euros	111	1	0430	28.54	07.4	3,949
lunar	111	1	0436	28.54	07.3	3,971
nelis	111	1	0430	28.54	07.4	3,971
ultra	111	1	0432	28.54	07.3	4,058
incel	111	1	0427	28.54	07.4	4,124
donas	111	1	0457	28.54	06.9	4,131
hosed	111	1	0448	28.54	07.1	4,145
cards	111	1	0466	28.54	06.8	4,148
lants	111	1	0531	28.54	06.0	4,152
stand	111	1	0514	28.54	06.2	4,164
diets	111	1	0464	28.54	06.8	4,165
siver	111	1	0480	28.54	06.6	4,192
mathe	111	1	0427	28.54	07.4	4,219
tacos	111	1	0488	28.54	06.5	4,243
roche	111	1	0459	28.54	06.9	4,250
caged	111	1	0484	28.54	06.6	4,292
boers	111	1	0407	28.54	07.8	4,297
toged	111	1	0509	28.54	06.2	4,305
motey	111	1	0374	28.54	08.5	4,321
eared	111	1	0545	28.54	05.8	4,331
mosed	111	1	0470	28.54	06.7	4,352
opted	111	1	0464	28.54	06.8	4,370
floes	111	1	0416	28.54	07.6	4,375
krait	111	1	0506	28.54	06.3	4,454
coude	111	1	0445	28.54	07.1	4,471
tinas	111	1	0533	28.54	05.9	4,479
tehrs	111	1	0452	28.54	07.0	4,480
sherd	111	1	0495	28.54	06.4	4,484
rotte	111	1	0499	28.54	06.4	4,519
ladee	111	1	0572	28.54	05.5	4,520
eilds	111	1	0442	28.54	07.2	4,523
soily	111	1	0547	28.54	05.8	4,582
amirs	111	1	0457	28.54	06.9	4,586
entry	111	1	0451	28.54	07.0	4,586
towse	111	1	0454	28.54	07.0	4,617
hamed	111	1	0493	28.54	06.4	4,620
savor	111	1	0518	28.54	06.1	4,629
lawed	111	1	0528	28.54	06.0	4,636
unled	111	1	0500	28.54	06.3	4,638
parae	111	1	0521	28.54	06.1	4,647
bitey	111	1	0431	28.54	07.4	4,651
salle	111	1	0456	28.54	07.0	4,656
lurid	111	1	0502	28.54	06.3	4,669
rared	111	1	0545	28.54	05.8	4,670
arett	111	1	0458	28.54	06.9	4,673
nudes	111	1	0497	28.54	06.4	4,674
autos	111	1	0434	28.54	07.3	4,688
goats	111	1	0527	28.54	06.0	4,703
melon	111	1	0492	28.54	06.4	4,729
acold	111	1	0528	28.54	06.0	4,731
deism	111	1	0511	28.54	06.2	4,778
pleno	111	1	0508	28.54	06.2	4,785
drily	111	1	0496	28.54	06.4	4,797
lions	111	1	0572	28.54	05.5	4,806
brats	111	1	0558	28.54	05.7	4,822
lemon	111	1	0492	28.54	06.4	4,829
story	111	1	0539	28.54	05.9	4,839
beare	111	1	0565	28.54	05.6	4,852
libra	111	1	0482	28.54	06.6	4,869
abord	111	1	0517	28.54	06.1	4,927
taigs	111	1	0582	28.54	05.4	4,954
dirty	111	1	0544	28.54	05.8	4,969
sowed	111	1	0525	28.54	06.0	4,972
coits	111	1	0597	28.54	05.3	4,984
reuse	111	1	0556	28.54	05.7	4,986
biota	111	1	0502	28.54	06.3	4,994
cover	111	1	0532	28.54	06.0	5,018
lordy	111	1	0510	28.54	06.2	5,032
powre	111	1	0534	28.54	05.9	5,035
scent	111	1	0551	28.54	05.8	5,057
boyar	111	1	0507	28.54	06.3	5,061
boney	111	1	0443	28.54	07.2	5,070
duets	111	1	0504	28.54	06.3	5,078
tamis	111	1	0584	28.54	05.4	5,096
adust	111	1	0544	28.54	05.8	5,099
whale	111	1	0469	28.54	06.8	5,101
harim	111	1	0537	28.54	05.9	5,102
basto	111	1	0532	28.54	06.0	5,105
belon	111	1	0499	28.54	06.4	5,106
libor	111	1	0551	28.54	05.8	5,108
afrit	111	1	0537	28.54	05.9	5,136
grave	111	1	0531	28.54	06.0	5,140
octan	111	1	0508	28.54	06.2	5,145
molas	111	1	0532	28.54	06.0	5,155
cagot	111	1	0569	28.54	05.6	5,163
golpe	111	1	0490	28.54	06.5	5,164
tapet	111	1	0506	28.54	06.3	5,171
gleis	111	1	0506	28.54	06.3	5,193
legno	111	1	0486	28.54	06.5	5,202
henry	111	1	0482	28.54	06.6	5,207
spake	111	1	0464	28.54	06.8	5,236
amble	111	1	0492	28.54	06.4	5,256
gamey	111	1	0437	28.54	07.3	5,272
sepoy	111	1	0566	28.54	05.6	5,290
flame	111	1	0498	28.54	06.4	5,306
spued	111	1	0588	28.54	05.4	5,309
dovie	111	1	0513	28.54	06.2	5,325
perdy	111	1	0547	28.54	05.8	5,351
malts	111	1	0631	28.54	05.0	5,371
manis	111	1	0590	28.54	05.4	5,383
logia	111	1	0491	28.54	06.5	5,426
alims	111	1	0560	28.54	05.7	5,438
lotus	111	1	0624	28.54	05.1	5,440
troat	111	1	0552	28.54	05.7	5,442
patte	111	1	0506	28.54	06.3	5,444
capos	111	1	0572	28.54	05.5	5,445
agist	111	1	0582	28.54	05.4	5,446
dinlo	111	1	0625	28.54	05.1	5,452
ducat	111	1	0579	28.54	05.5	5,479
steen	111	1	0587	28.54	05.4	5,491
stele	111	1	0568	28.54	05.6	5,510
perne	111	1	0639	28.54	05.0	5,514
spoil	111	1	0607	28.54	05.2	5,516
barny	111	1	0589	28.54	05.4	5,545
muras	111	1	0570	28.54	05.6	5,550
dogey	111	1	0522	28.54	06.1	5,569
gilas	111	1	0583	28.54	05.4	5,603
eagly	111	1	0596	28.54	05.3	5,636
chide	111	1	0590	28.54	05.4	5,639
cions	111	1	0642	28.54	04.9	5,657
tonga	111	1	0560	28.54	05.7	5,687
nivel	111	1	0556	28.54	05.7	5,701
meter	111	1	0637	28.54	05.0	5,713
haunt	111	1	0656	28.54	04.8	5,721
peres	111	1	0641	28.54	04.9	5,721
ramsh	111	1	0627	28.54	05.1	5,769
laich	111	1	0656	28.54	04.8	5,801
retem	111	1	0637	28.54	05.0	5,801
redug	111	1	0584	28.54	05.4	5,829
camos	111	1	0601	28.54	05.3	5,833
owled	111	1	0559	28.54	05.7	5,842
prosy	111	1	0649	28.54	04.9	5,846
liang	111	1	0646	28.54	04.9	5,853
whole	111	1	0508	28.54	06.2	5,866
suety	111	1	0644	28.54	04.9	5,916
pudor	111	1	0669	28.54	04.7	5,952
poult	111	1	0683	28.54	04.6	5,972
bused	111	1	0612	28.54	05.2	5,985
magot	111	1	0623	28.54	05.1	6,062
bland	111	1	0693	28.54	04.6	6,065
grume	111	1	0577	28.54	05.5	6,102
pilon	111	1	0685	28.54	04.6	6,153
debut	111	1	0608	28.54	05.2	6,154
puros	111	1	0648	28.54	04.9	6,161
doven	111	1	0608	28.54	05.2	6,197
pions	111	1	0686	28.54	04.6	6,206
perch	111	1	0592	28.54	05.4	6,224
meiny	111	1	0651	28.54	04.9	6,233
shaly	111	1	0668	28.54	04.7	6,234
plica	111	1	0636	28.54	05.0	6,248
twain	111	1	0650	28.54	04.9	6,279
chota	111	1	0596	28.54	05.3	6,330
stalk	111	1	0678	28.54	04.7	6,415
savin	111	1	0666	28.54	04.8	6,417
masty	111	1	0685	28.54	04.6	6,431
swain	111	1	0639	28.54	05.0	6,438
guano	111	1	0561	28.54	05.7	6,447
gourd	111	1	0721	28.54	04.4	6,540
flats	111	1	0684	28.54	04.6	6,546
pulas	111	1	0663	28.54	04.8	6,570
claps	111	1	0699	28.54	04.5	6,576
sheet	111	1	0708	28.54	04.5	6,799
bunce	111	1	0590	28.54	05.4	6,809
broth	111	1	0728	28.54	04.4	6,831
croft	111	1	0740	28.54	04.3	6,855
sputa	111	1	0678	28.54	04.7	6,910
gibed	111	1	0693	28.54	04.6	7,008
peent	111	1	0659	28.54	04.8	7,045
plasm	111	1	0745	28.54	04.3	7,062
pouts	111	1	0767	28.54	04.1	7,116
modin	111	1	0773	28.54	04.1	7,179
bruts	111	1	0745	28.54	04.3	7,261
vinal	111	1	0703	28.54	04.5	7,296
hurts	111	1	0753	28.54	04.2	7,394
rubin	111	1	0723	28.54	04.4	7,435
pharm	111	1	0719	28.54	04.4	7,453
stoup	111	1	0767	28.54	04.1	7,482
houts	111	1	0803	28.54	04.0	7,593
staph	111	1	0768	28.54	04.1	7,635
goban	111	1	0710	28.54	04.5	7,915
bogan	111	1	0710	28.54	04.5	7,915
whort	111	1	0793	28.54	04.0	8,047
touch	111	1	0857	28.54	03.7	8,369
couth	111	1	0857	28.54	03.7	8,421
budge	111	1	0763	28.54	04.2	8,541
chons	111	1	0860	28.54	03.7	8,574
swath	111	1	0836	28.54	03.8	8,763
neato	110	1	0287	28.80	11.0	2,683
roake	110	1	0301	28.80	10.5	2,748
yales	110	1	0300	28.80	10.6	2,989
yearn	110	1	0337	28.80	09.4	3,111
royne	110	1	0319	28.80	09.9	3,203
afire	110	1	0326	28.80	09.7	3,306
oware	110	1	0341	28.80	09.3	3,373
manes	110	1	0360	28.80	08.8	3,377
after	110	1	0404	28.80	07.8	3,422
drats	110	1	0436	28.80	07.3	3,443
yeast	110	1	0431	28.80	07.4	3,453
opera	110	1	0287	28.80	11.0	3,487
doats	110	1	0425	28.80	07.5	3,514
vares	110	1	0426	28.80	07.4	3,551
rants	110	1	0469	28.80	06.8	3,553
walie	110	1	0372	28.80	08.5	3,554
barye	110	1	0353	28.80	09.0	3,554
taken	110	1	0393	28.80	08.1	3,625
acher	110	1	0408	28.80	07.8	3,668
skier	110	1	0419	28.80	07.6	3,693
dames	110	1	0423	28.80	07.5	3,713
telco	110	1	0411	28.80	07.7	3,743
aygre	110	1	0340	28.80	09.3	3,819
artsy	110	1	0476	28.80	06.7	3,823
wales	110	1	0415	28.80	07.6	3,870
cames	110	1	0402	28.80	07.9	3,894
amide	110	1	0378	28.80	08.4	3,909
resty	110	1	0398	28.80	08.0	3,928
lower	110	1	0429	28.80	07.4	3,947
wries	110	1	0450	28.80	07.0	3,976
arked	110	1	0466	28.80	06.8	3,976
resaw	110	1	0403	28.80	07.9	4,007
eaten	110	1	0462	28.80	06.9	4,014
doura	110	1	0420	28.80	07.5	4,014
skate	110	1	0400	28.80	07.9	4,027
arish	110	1	0443	28.80	07.2	4,046
comet	110	1	0434	28.80	07.3	4,070
noirs	110	1	0481	28.80	06.6	4,079
intra	110	1	0442	28.80	07.2	4,104
goers	110	1	0395	28.80	08.0	4,142
frape	110	1	0451	28.80	07.0	4,165
naric	110	1	0497	28.80	06.4	4,179
cardi	110	1	0467	28.80	06.8	4,180
vales	110	1	0441	28.80	07.2	4,197
roams	110	1	0472	28.80	06.7	4,199
tiges	110	1	0480	28.80	06.6	4,218
fouer	110	1	0430	28.80	07.4	4,225
sleer	110	1	0500	28.80	06.3	4,244
email	110	1	0452	28.80	07.0	4,245
steno	110	1	0493	28.80	06.4	4,245
ramis	110	1	0457	28.80	06.9	4,252
oracy	110	1	0453	28.80	07.0	4,254
naive	110	1	0417	28.80	07.6	4,267
stend	110	1	0458	28.80	06.9	4,268
hairy	110	1	0445	28.80	07.1	4,271
